#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
135588	species	HISTOMONAS MELEAGRIDIS	0.0368433569449
212044	species	POLYCHAETA ENVIRONMENTAL SAMPLE	0.0368219350531
859	species	FUSOBACTERIUM NECROPHORUM	0.0367712937112
45558	species	CANDIDA HOMILENTOMA	0.036769036675
8322	genus	TRITURUS	0.0366457997646667
8314	family	SALAMANDRIDAE	0.0366457997646667
1331674	subfamily	PLEURODELINAE	0.0366457997646667
660244	species	KOCURIA SP. JS 22	0.0365677053473
123683	species	ORYZIAS JAVANICUS	0.0362063673637
241705	species	XENOTRICHULA SP. AFF. VELOX	0.0361581862472
509630	species	ENTEROCOCCUS SP. UNK1	0.0361055777048
349826	species	HALOMONAS SP. 7017	0.0360465141221
490088	species	LACTOBACILLUS SP. N2 7 1	0.0360260936438
88308	species	PERIPATOPSIS CAPENSIS	0.0359523755527
88928	species	MICRURA FASCIOLATA	0.0357270488514
80661	species	PHLEBOPUS PORTENTOSUS	0.0356417414875
154819	species	MINYTREMA MELANOPS	0.03562161713665
154818	genus	MINYTREMA	0.03562161713665
393799	species	ACIDITHIOBACILLUS SP. DBS 2	0.0355183041859
114704	species	UNCULTURED VERRUCOMICROBIUM SP.	0.0354116377029
797135	species	DYSNECTES SP. SIVOTA	0.0354055383851
41456	species	POLYMYXA BETAE	0.035382238804
330086	species	THERMUS SP. TIBETANG7	0.0353405556116
35086	class	GREGARINASINA	0.0352692658126
35087	order	EUGREGARINORIDA	0.0352692658126
35089	genus	GREGARINA	0.0352692658126
35088	family	GREGARINIDAE	0.0352692658126
476099	species	OLPIDIOPSIS SP. 4439	0.0352274423617
151753	species	UNCULTURED MARINE ALVEOLATE GROUP II DH148 EKD14	0.03512359141
9048	genus	PAVO	0.0351178268483
9050	species	PAVO MUTICUS	0.0351178268483
1955150	Unknown	Unknown	0.034978999202
227589	subfamily	CALLIPTAMINAE	0.034978999202
7002	family	ACRIDIDAE	0.034978999202
7001	suborder	CAELIFERA	0.034978999202
244719	genus	CALLIPTAMUS	0.034978999202
334752	species	CALLIPTAMUS ITALICUS	0.034978999202
92621	superfamily	ACRIDOIDEA	0.034978999202
33341	infraclass	ORTHOPTEROIDEA	0.034978999202
6993	order	ORTHOPTERA	0.034978999202
70910	no rank	ACRIDOMORPHA	0.034978999202
232608	species	BIVESICULA FUSIFORMIS	0.0349177565188
115019	species	GALEOMMA TURTONI	0.0348737755709
125880	species	STENOTROPHOMONAS SP. S8	0.0348564384075
288543	species	HALIPLECTUS SP. JH 2004	0.0348371757753
188704	species	ENTEROMYXUM LEEI	0.0347599175129
147333	species	CANDIDA CARYICOLA	0.0347264267785
82374	species	ANAEROVIBRIO LIPOLYTICUS	0.0347219810213
71667	species	WADDLIA CHONDROPHILA	0.0344850820344
425812	species	PHYTODINIUM SP. ASW12001	0.0344124435387
70447	genus	OSTREOCOCCUS	0.03435541020655
1525212	Unknown	Unknown	0.03435541020655
80824	species	CORCULUM CARDISSA	0.0342430185922
94209	species	POLYCEPHALOMYCES PROLIFICUS	0.0342425660513
45663	species	DESULFOHALOBIUM RETBAENSE	0.0340931404862
114714	species	UNCULTURED ACETOBACTER SP.	0.0340917520457
319387	species	HELICOMA OLIVACEUM	0.0340877933727
439897	species	BLASTOCYSTIS SP. KINIX2	0.0340456154708
512255	species	TYPHLAMPHIASCUS TYPHLOPS	0.0338918546387
651459	species	GENEIORHYNCHUS MANIFESTUS	0.0338777592541
28108	species	ALTEROMONAS MACLEODII	0.0338178910109
1434711	species	HYDATIGERA PARVA	0.0337661698786
174294	species	UNCULTURED AMINICENANTES BACTERIUM	0.0337529315655
10158	family	OCTODONTIDAE	0.0336721637467
61880	species	SPALACOPUS CYANUS	0.0336721637467
61879	genus	SPALACOPUS	0.0336721637467
380131	species	PROTOPERIDINIUM ELEGANS	0.033448690952
451374	species	RUDANELLA LUTEA	0.0333803494001
631452	species	MONOMASTIX MINUTA	0.0331587695551
1235827	no rank	HERBASPIRILLUM SEROPEDICAE OS34	0.0331165902854378
963	genus	HERBASPIRILLUM	0.0331165902854378
28216	class	BETAPROTEOBACTERIA	0.0331165902854378
80842	species	HERBASPIRILLUM RUBRISUBALBICANS	0.0331165902854378
75682	family	OXALOBACTERACEAE	0.0331165902854378
80840	order	BURKHOLDERIALES	0.0331165902854378
44964	species	PONTEDERIA CORDATA	0.0331162997421
596411	species	CYTAUXZOON SP. UR1	0.0331008997659
76304	species	UNCULTURED BACTERIUM A71	0.033055208488
82102	species	MELAMPSORA OCCIDENTALIS	0.0329573091152
391260	species	CERCYRA HASTATA	0.032703959243
160597	species	DIPLONEMA SP. ATCC 50225	0.0326669456167
5630	species	LAETIPORUS SULPHUREUS	0.0326101145131
308927	species	DIVERSISPORA SPURCA	0.0325946786019
271757	species	ENTEROMYXUM FUGU	0.0325900055669
76072	family	EXOCOETIDAE	0.032579289642
401960	species	PLUMULARIA LAGENIFERA	0.0325552450318
658858	no rank	GIARDIA LAMBLIA P15	0.0324956762921571
70996	species	HERPETOSIPHON GEYSERICOLA	0.0324742919622
1830	species	RHODOCOCCUS RUBER	0.0324371313501
507526	species	SECONDARY SYMBIONT TYPE ARS OF STOMAPHIS CUPRESSI	0.0323467554021
30282	species	MOLGULA OCCIDENTALIS	0.0320211990928
160789	species	MYXOBOLUS PSEUDODISPAR	0.0320090028732
160788	species	MYXOBOLUS MUSCULI	0.0318969521413
246071	species	CANDIDA TERRABORUM	0.031892409215
84647	species	CANDIDATUS ODYSSELLA THESSALONICENSIS	0.0318715642343
142179	species	UNCULTURED BACTERIUM SBRH58	0.031817281351
9205	order	PELECANIFORMES	0.03176471329605
30445	family	PHAETHONTIDAE	0.03176471329605
37044	genus	PHAETHON	0.03176471329605
57073	species	PHAETHON RUBRICAUDA	0.03176471329605
265900	species	PHOTOBACTERIUM SP. J11	0.0316991083234
471801	species	DESULFOSPOROSINUS SP. ADR30	0.0316189508209
242674	species	LEPTOTRICHIA SP. ORAL CLONE GT020	0.0315313296898
4783	genus	PHYTOPHTHORA	0.0313863342187333
4776	order	PERONOSPORALES	0.0313863342187333
164328	species	PHYTOPHTHORA RAMORUM	0.0313863342187333
28005	species	STRIGOMONAS CULICIS	0.031351318105
481164	species	UNCULTURED THERMOVIRGA SP.	0.0312839997772
453	species	LEGIONELLA FEELEII	0.0311005000509
941276	species	PSEUDOMICRURA AFZELII	0.0310021565115
84965	species	ISOSPORA GRYPHONI	0.0309961211653
571211	species	CHRYSYMENIA AGARDHII	0.0309846104011
1406	species	PAENIBACILLUS POLYMYXA	0.0309540566022
241677	species	PLESIOSCHENDYLA CONFOSSA	0.0309079294504
5338	order	AGARICALES	0.0308841377488
155619	class	AGARICOMYCETES	0.0308841377488
3061	species	CHLAMYDOMONAS PITSCHMANNII	0.0307937146163
188027	species	CONAPERTA HORTULA	0.0307736739055
296222	species	CHIROPTUROPODA SP. AL5866	0.0306965131129
9274	genus	THYLACINUS	0.0306234910369
38608	order	DASYUROMORPHIA	0.0306234910369
9275	species	THYLACINUS CYNOCEPHALUS	0.0306234910369
9273	family	THYLACINIDAE	0.0306234910369
234519	species	CANDIDA SP. BG01 7 23 011F 1 1	0.0306039895478
155098	species	UNCULTURED COMPOST BACTERIUM	0.0305545037941
294750	no rank	CRYPTOCOCCUS GATTII R265	0.0305228972503643
42068	species	PNEUMOCYSTIS JIROVECII	0.0305003627173
329649	species	PARASTREPTOMYCES ABSCESSUS	0.0303950202448
658594	species	METHYLOCYSTIS SP. M6	0.0303789801623
406714	species	LEPTOFAUCHEA RHODYMENIOIDES	0.0302866491329
194685	species	CERIPORIA SPISSA	0.0302355815802
29578	species	BACTERIUM EM 19	0.0301612471912
163333	species	STICTOSPORUM NITOPHYLLOIDES	0.029997948036
221620	species	MEYERELLA PLANKTONICA	0.0299494574728
33188	species	UNCINOCARPUS REESII	0.029945123961525
33184	family	ONYGENACEAE	0.029945123961525
33187	genus	UNCINOCARPUS	0.029945123961525
336963	no rank	UNCINOCARPUS REESII 1704	0.029945123961525
1169107	genus	ACUTODESMUS	0.029864400223
35491	order	SPHAEROPLEALES	0.029864400223
3086	family	SCENEDESMACEAE	0.029864400223
3088	species	ACUTODESMUS OBLIQUUS	0.029864400223
23084	species	MONTINIA CARYOPHYLLACEA	0.0297995043767
357039	species	VINEARIA KOEHLERI	0.0297775054605
297410	species	EINARELLA ARGILLOPHYLA	0.029650918307
56452	species	PETALOMONAS CANTUSCYGNI	0.0296286509221
114951	species	GASTROCHAENA STIMPSONII	0.0295870034951
122720	species	UNCULTURED GAMMA PROTEOBACTERIUM B2M54	0.0294448664529
404740	species	THAUMATOMONADIDA ENVIRONMENTAL SAMPLE	0.0294184118011
556239	genus	MYROCONGER	0.0293717496022333
556240	species	MYROCONGER COMPRESSUS	0.0293717496022333
556236	family	MYROCONGRIDAE	0.0293717496022333
263828	species	NOTHOCEROS GIGANTEUS	0.0293108090109
883442	species	TRIPYLOIDES SP. BUS15	0.0293077488024
643651	species	BATRACHOSPERMUM BRASILIENSE	0.0292642713287
6036	suborder	PANSPOROBLASTINA	0.0292399300392
209936	species	XANTHOCAECILIUS SOMMERMANAE	0.0291281162548
118000	species	DENITROVIBRIO ACETIPHILUS	0.0291172137607
8457	no rank	SAUROPSIDA	0.0290607558037
32561	no rank	SAURIA	0.0290607558037
94301	species	HETEROSIPHONIA PLUMOSA	0.0289998190092
646001	species	SCOLOPLOS CF. ARMIGER 'INTERTIDAL CLADE'	0.0289291826736
660567	species	VRIHIAMOEBA ITALICA	0.0289258501304
83233	family	CORIOLACEAE	0.02887863114975
82863	species	PSEUDOHEXABOTHRIUM TAENIURAE	0.028840441277
374817	species	MUSELLIFER DELAMAREI	0.0288277179561
883238	species	BATHYLAIMUS SP. NUS11	0.02878195241519
164	species	TREPONEMA PECTINOVORUM	0.0287319857908
306988	species	SPHAEROTHERIIDAE SP. JM 2004	0.02872813894951
47734	species	ENCHYTRAEUS SP.	0.0287253360927
123228	species	SPIRULINA LAXISSIMA	0.0287105919533
610164	species	UNCULTURED OPISTHOKONT	0.028649683236
468106	species	WAHLENBERGIELLA MUCOSA	0.0286309425369
366237	species	SANGUIBACTER SP. ENF10	0.0285264004075
45362	species	MYCOPLASMA BOVOCULI	0.0283884947913
884651	species	MYRIANIDA INERMIS	0.0281861719382
281609	species	PROTOPERIDINIUM CRASSIPES	0.0281854929718
296825	species	UNCULTURED OPITUTUS SP.	0.0280212489787
390256	species	PSEUDOTRICHONYMPHA SP. BR78HTT P2	0.0279298492785
501921	species	UNCULTURED AQUIFLEXUM SP.	0.0276598190797
190977	species	METHANOBREVIBACTER WOLINII	0.0276596931156
183150	species	ORYZIAS SINENSIS	0.027656690412
173975	species	UNCULTURED SHEWANELLA SP.	0.0276515933961
576176	species	HIPPOLYTE VARIANS	0.0276245850322
578971	species	NESIPPUS VESPA	0.0275439499742
454347	species	XIPHOCARIS ELONGATA	0.0269405759085
321885	species	VIBRIO SP. 24A	0.0269233691281
3701	genus	ARABIDOPSIS	0.0268514151324
3702	species	ARABIDOPSIS THALIANA	0.0268514151324
157791	species	VIGNA RADIATA	0.0268406941335
3913	genus	VIGNA	0.0268406941335
943081	species	BABESIA CF. BIGEMINA	0.0268159195418
45073	species	LEGIONELLA QUINLIVANII	0.0267828646034
451379	species	SYPHACIA MURIS	0.0267124445479
35490	order	OEDOGONIALES	0.0266440344461667
55993	genus	OEDOGONIUM	0.0266440344461667
197552	species	TANAISIA FEDTSCHENKOI	0.0266018228782
34348	genus	MIXIA	0.0266007645185333
432025	subclass	MIXIOMYCETES	0.0266007645185333
432026	order	MIXIALES	0.0266007645185333
165795	family	MIXIACEAE	0.0266007645185333
764103	no rank	MIXIA OSMUNDAE IAM 14324	0.0266007645185333
308622	species	PLUMULARIA HYALINA	0.0265524799582
549196	species	PYCNOPHYES BEAUFORTENSIS	0.0262951386365
221038	species	CODIUM ARABICUM	0.0262462802
570641	species	AULACOBOLUS RUBROPUNCTATUS	0.02620070205815
1797777	Unknown	Unknown	0.0261475456702
527961	species	FLABELLIGENA SP. KJO 2008	0.0261262472767
104918	species	NEMATOPLANA SP. SHELLY RIVER	0.0259491480848
1631	species	FRUCTOBACILLUS FRUCTOSUS	0.0258706492247
150428	species	PANULIRUS INFLATUS	0.0258394841913
8824	species	APTERYX OWENII	0.025836500278
37402	species	SYMPHYOGYNA SP.	0.025774221813
263736	species	POROSIRA PSEUDODENTICULATA	0.0257055048312
360117	no rank	COXIELLA BURNETII Q321	0.0256890711812
309674	species	BRACHYCERCUS HARRISELLA	0.0256268822062
575405	species	GLUCONOBACTER SP. RB88 1	0.0255601778521
1539853	Unknown	Unknown	0.02541177912225
45596	species	CANDIDA TENUIS	0.02541177912225
590646	no rank	CANDIDA TENUIS ATCC 10573	0.02541177912225
766765	genus	YAMADAZYMA	0.02541177912225
290065	species	OPITUTUS SP. SA 9	0.0253031770458
268485	species	THAUMATOMONAS LAUTERBORNII	0.0252749881738
367165	species	FLAVOBACTERIUM SP. D 2	0.0248961806342
1142504	genus	HOMOLAPHLYCTIS	0.0248079991713667
1142505	species	HOMOLOAPHLYCTIS POLYRHIZA	0.0248079991713667
166479	no rank	HOMOLOAPHLYCTIS POLYRHIZA JEL 142	0.0248079991713667
488418	species	MARIFUGIA CAVATICA	0.0247303776338
31468	order	GRACILARIALES	0.02449879638605
31469	family	GRACILARIACEAE	0.02449879638605
232708	species	RENICOLA SP. UKRAINE PO 2003	0.0244829191239
658652	species	STREPTOMYCES SP. NBE7	0.0244707518353
429584	species	ACINETOBACTER SP. GIST OUTAN1	0.0244174483151
190394	species	TRICHODORUS CYLINDRICUS	0.0244172230629
344392	species	PRATYLENCHUS GOODEYI	0.024272881261
549638	species	VIBRIO SP. 7A102008	0.024271685432
655426	species	ARSENOPHONUS SYMBIONT OF STOMAPHIS TAKAHASHII	0.024182617666
367882	species	PUCCINIA PHYSALIDIS	0.024124578184
188031	species	PRAECONVOLUTA TORNUVA	0.0241052022595
713910	species	UDONELLA MYLIOBATI	0.0238783241391
2143	species	SPIROPLASMA GLADIATORIS	0.0238220973819
338586	species	RHODOPSEUDOMONAS SP. PSB O	0.0236769951998
63952	species	PHEROPSOPHUS AEQUINOCTIALIS	0.0236368318755
174668	species	THRAUSTOCHYTRIIDAE SP. H1 14	0.02360299225463
110473	species	MURRAYELLA PERICLADOS	0.0235349456782
221078	species	UNCULTURED THERMOCLADIUM SP.	0.0234744374254
31398	species	JANIA ADHAERENS	0.0233127114502
143894	species	TRACHIPTERUS TRACHYPTERUS	0.02330310264656
81394	genus	TRACHIPTERUS	0.02330310264656
106529	species	PICOPHAGUS FLAGELLATUS	0.0232735623903
78126	species	DESULFOSPOROMUSA POLYTROPA	0.023272394782
48824	species	CARIOS PUERTORICENSIS	0.0232253228559
317948	species	DISCINISCA CF. TENUIS BLC 2005	0.0232003099215
588794	species	EUPENICILLIUM SP. ZSQ2	0.023168529028
351243	species	BABESIA POELEA	0.0231671153411
5351	family	TRICHOLOMATACEAE	0.023166315355625
29882	genus	LACCARIA	0.023166315355625
486041	no rank	LACCARIA BICOLOR S238N H82	0.023166315355625
29883	species	LACCARIA BICOLOR	0.023166315355625
175541	species	SULFOLOBUS SP. RC6/00	0.0231404404436
349839	species	PSEUDOALTEROMONAS SP. 7034	0.0229922791955
168729	species	CROSSOTA RUFOBRUNNEA	0.0229760383374
1409	species	BACILLUS SP.	0.0228995170894
295668	species	DERMESTES PERUVIANUS	0.0228800725159
687530	species	CHLAMYDOMONADACEAE SP. CCCRYO 086A 99	0.0226471156302
104628	species	HELICOBACTER SUIS	0.0225255494722
273180	species	BACTERIUM TE18A	0.0223994120968
392723	species	MARINOSCILLUM PACIFICUM	0.0223291475631
548168	species	PROTEOBACTERIUM THD2	0.0222989452606
222134	species	HELICOBACTER SP. MIT 01 5529B	0.0222448324397
497494	species	RHOPALONEMA VELATUM	0.0222138575678
55631	species	LIPOTRAPEZA VESTIENS	0.0221684025555
121012	species	TUBILUCHUS CORALLICOLA	0.022030055154
8459	order	TESTUDINES	0.0220179487167167
55541	genus	LISSEMYS	0.0220179487167167
1579275	Unknown	Unknown	0.0220179487167167
55542	species	LISSEMYS PUNCTATA	0.0220179487167167
34907	family	TRIONYCHIDAE	0.0220179487167167
8464	suborder	CRYPTODIRA	0.0220179487167167
390110	species	OMALICNA SP. JMU 2006	0.0219990141549
403956	species	VIRGIBACILLUS SP. SK33	0.0217721017482
83902	species	SUPELLA LONGIPALPA	0.021653483879
370354	no rank	ENTAMOEBA DISPAR SAW760	0.0216054380708
46681	species	ENTAMOEBA DISPAR	0.0216054380708
307441	species	NISAETUS ALBONIGER	0.0216036545051
157146	species	TRITONIA NILSODHNERI	0.0215943216147
114153	species	PSEUDACROBELES VARIABILIS	0.0215261248182
332493	species	ARISTOPTILON MOOREANUM	0.0215068322972
48746	genus	ORCAELLA	0.0214151937546
682059	species	ORCAELLA HEINSOHNI	0.0214151937546
108526	species	PSEUDOBACILLUS CAROLINAE	0.0213733870398
349788	species	PSEUDOALTEROMONAS SP. 3025	0.0213668968287
390022	species	RHINOPTERICOLA MEGACANTHA	0.0213566189143
4808	species	BLASTOCLADIELLA EMERSONII	0.0213233034625
1913637	Unknown	Unknown	0.0213090689685
111531	species	BACILLUS SP. YUA1017	0.0212600641427
501719	species	CLUPEONELLA CULTRIVENTRIS	0.0211567195561
501718	genus	CLUPEONELLA	0.0211567195561
78726	species	CLEISTESIOPSIS DIVARICATA	0.0209263488885
473158	species	CHORIORHABDITIS CRISTATA	0.0209001574263
536266	species	BACILLUS SP. TSSC 3	0.0208947554101
167972	species	UNCULTURED ENTEROCOCCUS SP.	0.0207852320194
309649	species	CAENIDAE SP. EP130	0.0206760229705
242971	genus	TETRABRACHIUM	0.020625388342775
242970	family	TETRABRACHIIDAE	0.020625388342775
242972	species	TETRABRACHIUM OCELLATUM	0.020625388342775
241818	suborder	ANTENNARIOIDEI	0.020625388342775
36909	species	CITEROMYCES MATRITENSIS	0.0206212623697
449098	species	LOBULOMYCETALES SP. AF011	0.0206169641439
1434121	no rank	METHANOSARCINA THERMOPHILA CHTI 55	0.02058781797285
2210	species	METHANOSARCINA THERMOPHILA	0.02058781797285
272745	species	BOCCARDIELLA LIGERICA	0.0205872219992
706129	species	TRYPANOSOMATIDAE SP. CH15	0.0204970376431
437765	species	CRYPTOPHYTA SP. CR MAL03	0.0204670770312
433377	genus	NISAETUS	0.0204430917847
576279	species	BATHYPALAEMONELLA SP. HDB 2008	0.0203842776714
706130	species	TRYPANOSOMATIDAE SP. CH2	0.0203826324469
908467	species	AMBLYOSPORA RUGOSA	0.02034298487148
86662	species	BACILLUS WEIHENSTEPHANENSIS	0.0203266424867
682643	species	PHACUS TRIMARGINATUS	0.020273827359
29829	species	LIPOMYCES STARKEYI	0.0202625919693
67350	species	STREPTOMYCES PSEUDOVENEZUELAE	0.0202461107603
1003084	species	PALMERINA HARDMANIANA	0.0201486842724
52442	species	NITROSOMONAS NITROSA	0.0201219658293
31299	order	CHAETOPHORALES	0.019983025834625
55998	genus	STIGEOCLONIUM	0.019983025834625
104534	no rank	CHAETOPHORALES INCERTAE SEDIS	0.019983025834625
5234	order	TREMELLALES	0.0199706325112743
155616	class	TREMELLOMYCETES	0.0199706325112743
5206	genus	FILOBASIDIELLA	0.0199706325112743
2150	species	ACHOLEPLASMA MODICUM	0.0199665185237
29527	species	SYNTROPHOBACTER WOLINII	0.0199590079859
366516	species	EUCYRTIDIUM HEXASTICHUM	0.0199093810902
735363	species	CERNOSVITOVIELLA ATRATA	0.0198241968068
591859	species	OIGOLAIMELLA SP. RGD844	0.0198237480411
1095771	species	RUMINOCOCCUS SP. JC304	0.0198130542779667
541000	family	RUMINOCOCCACEAE	0.0198130542779667
1263	genus	RUMINOCOCCUS	0.0198130542779667
993384	species	DILEPTUS MUCRONATUS	0.0196503110982
41452	species	METADEVESCOVINA EXTRANEA	0.0196186535442
246723	species	MIXOTRICHA PARADOXA	0.0196047888477
45983	species	PSEUDOHALONECTRIA FALCATA	0.0195342768058
423054	suborder	EIMERIORINA	0.0194655603058333
5796	class	COCCIDIA	0.0194655603058333
75739	order	EUCOCCIDIORIDA	0.0194655603058333
1280412	no rank	CONOIDASIDA	0.0194655603058333
560164	species	IRONUS SP. 1992	0.0194357112097
183317	species	DIMORPHOCOCCUS LUNATUS	0.0193331390085
409464	species	PSEUDOMONAS SP. BCL 63	0.0193303083842
284967	species	CRUSTOMASTIX SP. MBIC10709	0.0192737871171
354185	species	METHYLOBACTERIUM SP. ZF IVRHT8	0.019264381677
172572	species	LYNGBYA SP. VP417B	0.0191882105755
174667	species	THRAUSTOCHYTRIIDAE SP. F3 1	0.0191464551327
367887	species	BATISTOPSORA CRUCIS FILII	0.0190589433421
239256	species	VALENZUELA FLAVIDUS	0.0188536460571
189631	species	HETEROSIPHONIA PULCHRA	0.0187576258599
90269	species	APOPHYSOMYCES ELEGANS	0.0186922335431
261878	species	MENESINIELLA AQUILA	0.0183785451879
404779	species	UNCULTURED DESMIDIACEAE	0.0183491650625
135742	species	PARACOCCUS METHYLUTENS	0.0183322488602
449672	species	PSEUDOMONAS SP. GIST MRH36	0.0181415621037
5992	species	CHAENEA VORAX	0.0180780059549
52022	species	MEIOTHERMUS SILVANUS	0.018074864316
5333	genus	SCHIZOPHYLLUM	0.0179108698818
5334	species	SCHIZOPHYLLUM COMMUNE	0.0179108698818
578458	no rank	SCHIZOPHYLLUM COMMUNE H4 8	0.0179108698818
5332	family	SCHIZOPHYLLACEAE	0.0179108698818
981071	tribe	BRASSICEAE	0.0179009434216
3705	genus	BRASSICA	0.0179009434216
3708	species	BRASSICA NAPUS	0.0179009434216
53625	genus	MILLETTIA	0.017893796089
56065	species	MILLETTIA PINNATA	0.017893796089
163733	tribe	MILLETTIEAE	0.017893796089
373612	species	PHACUS HAMELII	0.0176392420465
72458	species	HUGONIA PLATYSEPALA	0.0174838913515
909854	species	CRENUCHUS SPILURUS	0.0173916015446
909851	family	CRENUCHIDAE	0.0173916015446
909853	genus	CRENUCHUS	0.0173916015446
909852	subfamily	CRENUCHINAE	0.0173916015446
8292	class	AMPHIBIA	0.01734267991165
41666	superorder	BATRACHIA	0.01734267991165
58180	species	DESULFOVIBRIO ALASKENSIS	0.0172904597186
189650	species	THURETIA QUERCIFOLIA	0.0172532276744
240237	species	WOODSHOLEA MARITIMA	0.0171259467039
2057	species	SPHAEROBACTER THERMOPHILUS	0.0170935833601
392831	species	PROPIONIBACTERIUM SP. SV442	0.0170834819666
280463	no rank	EMILIANIA HUXLEYI CCMP1516	0.016952073286
2903	species	EMILIANIA HUXLEYI	0.016952073286
2830	no rank	HAPTOPHYCEAE	0.016952073286
418966	family	NOELAERHABDACEAE	0.016952073286
73020	order	ISOCHRYSIDALES	0.016952073286
2902	genus	EMILIANIA	0.016952073286
209965	species	STIMULOPALPUS JAPONICUS	0.0167775402555
267850	species	NITRINCOLA LACISAPONENSIS	0.0166996365101
186123	species	HEMEROBIUS SP. N56	0.0166452584657
8992	species	ACRYLLIUM VULTURINUM	0.01663492996555
8991	genus	ACRYLLIUM	0.01663492996555
768074	species	ERYTHRACARUS SP. AP 2010	0.0166290426568
425069	species	PSEUDOSTAURASTRUM LIMNETICUM	0.0166160223976
9255	order	MONOTREMATA	0.01652214022792
9254	no rank	PROTOTHERIA	0.01652214022792
9257	genus	ORNITHORHYNCHUS	0.01652214022792
9256	family	ORNITHORHYNCHIDAE	0.01652214022792
466788	species	PODMOSTA DECEPTA	0.0165021112039
1329976	no rank	LATERATA	0.01646148734748
1329975	no rank	LACERTIBAENIA	0.01646148734748
446453	species	OSMYLUS FULVICEPHALUS	0.0164418797066
466764	species	OSTROCERCA FOERSTERI	0.0164037499392
4954	species	ZYGOSACCHAROMYCES BAILII	0.0163295341927
913685	species	MARIONINA COATESAE	0.0162909828059
219849	species	STEMONITIS FUSCA	0.0161009865029
144846	species	UNIDENTIFIED BACTERIUM WB1_H11	0.0160143044947
